ActivityIdentifier,ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Skor_SAW,Peringkat
nwisca.01.02001402,7.4,162.09405044510385,246.45972997594052,7.12,65.86257217573221,385.0,4.5,66.4,6.5,0.2617923661969191,1268
nwisca.01.02003788,7.8,162.09405044510385,246.45972997594052,7.12,65.86257217573221,155.0,1.6,66.4,4.7,0.2613593007553523,1269
HPUL1EPA_WQX-MC-02:20231004:1021:FM:PS:,7.5,162.09405044510385,150.0,7.12,65.86257217573221,230.8,3.1233735705209655,66.4,5.89,0.26127232319191146,1270
nwisca.01.02001773,8.0,162.09405044510385,246.45972997594052,7.12,65.86257217573221,283.0,2.7,66.4,5.2,0.2610340485126141,1271
OVIWC-LP-SS-4-20231006-F,8.01,162.09405044510385,218.0,7.12,65.86257217573221,335.5,3.1233735705209655,66.4,5.33,0.260886885465689,1272
nwisca.01.02201352,8.0,157.0,436.38,7.12,82.0,655.5,3.46,66.4,5.4,0.2605248979988205,1273
nwisca.01.02102608,8.1,162.09405044510385,246.45972997594052,7.12,65.86257217573221,385.0,3.9,66.4,5.4,0.26041839572294856,1274
nwisca.01.02206765,7.5,162.09405044510385,246.45972997594052,7.12,65.86257217573221,70.0,1.9,66.4,5.1,0.26037914227405834,1275
nwisca.01.02003348,7.4,162.09405044510385,246.45972997594052,7.12,65.86257217573221,129.0,1.5,66.4,4.8,0.2602671720037737,1276
CA_BVR-MC1:20210325:0821:FM:PS:0.109:Hydro,7.34,162.09405044510385,0.1328,7.12,65.86257217573221,0.2074,3.1233735705209655,66.4,2.5,0.2602595341299584,1277
nwisca.01.02003335,8.3,162.09405044510385,246.45972997594052,7.12,65.86257217573221,106.0,2.3,66.4,4.7,0.2600863124179573,1278
HPUL1EPA_WQX-RS-01:20230808:1104:FM:PS:,7.04,162.09405044510385,225.0,7.12,65.86257217573221,306.5,3.1233735705209655,66.4,6.26,0.25989084497014736,1279
CA_BVR-FC3:20220602:1100:FM:PS:0.325:Hydro,6.84,162.09405044510385,0.2483,7.12,65.86257217573221,0.3877,3.1233735705209655,66.4,3.6,0.2597332670475625,1280
nwisca.01.02303202,7.7,162.09405044510385,246.45972997594052,7.12,25.2,260.0,3.1233735705209655,66.4,5.5,0.2597070273288039,1281
nwisca.01.02003365,7.6,162.09405044510385,246.45972997594052,7.12,65.86257217573221,126.0,1.4,66.4,4.5,0.25965867829593114,1282
CA_BVR-AC2:20220506:1051:FM:PS:0.159:Hydro,7.75,162.09405044510385,0.2386,7.12,65.86257217573221,0.3729,3.1233735705209655,66.4,3.2,0.25964810151037454,1283
nwisca.01.02303200,7.75,127.0,86.115,7.12,24.6,280.0,1.94,66.4,4.85,0.25955737196614775,1284
nwisca.01.02003336,8.7,162.09405044510385,246.45972997594052,7.12,65.86257217573221,223.0,2.6,66.4,4.5,0.25945823775814303,1285
nwisca.01.02003793,7.9,162.09405044510385,246.45972997594052,7.12,65.86257217573221,264.0,2.4,66.4,5.0,0.2593966236422515,1286
HPUL1EPA_WQX-AC-01:20230426:1217:FM:PS:,7.58,162.09405044510385,180.0,7.12,65.86257217573221,277.3,3.1233735705209655,66.4,5.57,0.2592538131895622,1287
HPUL1EPA_WQX-RS-01:20231213:0941:FM:PS:,7.98,162.09405044510385,235.0,7.12,65.86257217573221,361.5,3.1233735705209655,66.4,5.19,0.2591916636608155,1288
SANPASQUAL-20D1791-01,7.73,162.09405044510385,1400.0,7.12,172.0,338.4017245542537,3.1233735705209655,66.4,5.4,0.2590232831671386,1289
SANPASQUAL-Lower Paradise Creek:03172020:04272020,7.73,162.09405044510385,1400.0,7.12,172.0,338.4017245542537,3.1233735705209655,66.4,5.4,0.2590232831671386,1289
CA_BVR-FC1:20220323:0836:FM:PS:0.261:Hydro,7.2,162.09405044510385,0.2874,7.12,65.86257217573221,0.4491,3.1233735705209655,66.4,3.6,0.25824643479198206,1291
nwisca.01.02101349,8.1,190.0,555.42,7.12,117.0,845.0,2.76,66.4,4.9,0.25824422716915274,1292
nwisca.01.02001774,8.0,162.09405044510385,246.45972997594052,7.12,65.86257217573221,285.0,2.6,66.4,4.9,0.25816986999971614,1293
CA_BVR-AC2:20200302:0935:FM:PS:0.012:Hydro,7.74,162.09405044510385,0.1982,7.12,65.86257217573221,0.3094,3.1233735705209655,66.4,2.9,0.2579177557872623,1294
nwisca.01.02103084,7.6,162.09405044510385,246.45972997594052,7.12,65.86257217573221,805.0,9.73,66.4,6.2,0.2578251911833011,1295
nwisca.01.02001418,7.7,162.09405044510385,246.45972997594052,7.12,65.86257217573221,119.0,2.2,66.4,4.9,0.2576625056996199,1296
21NEV1_WQX-7182000-L-0.000,7.775573846153846,162.09405044510385,140.0,7.12,17.0,250.0,3.1233735705209655,66.4,5.2,0.2574538310630696,1297
CA_BVR-AC1:20200302:0946:FM:PS:0.014:Hydro,7.7,162.09405044510385,0.1996,7.12,65.86257217573221,0.3118,3.1233735705209655,66.4,2.9,0.25721834155398393,1298
CA_BVR-AC2:20220411:0916:FM:PS:0.155:Hydro,8.33,162.09405044510385,0.2314,7.12,65.86257217573221,0.3615,3.1233735705209655,66.4,2.9,0.25699435017164285,1299
nwisca.01.02102104,8.8,162.09405044510385,246.45972997594052,7.12,34.5,1035.0,3.1233735705209655,66.4,4.4,0.25691815637005255,1300
nwisca.01.02001864,8.0,126.0,1269.6125,7.12,71.9,563.5,2.29,66.4,4.6,0.25624417417370665,1301
MORONGO1_WQX-HW1080823,8.02,162.09405044510385,217.0,7.12,65.86257217573221,334.2,3.1233735705209655,66.4,4.89,0.25624262950565857,1302
nwisca.01.02304542,8.0,247.0,341.90000000000003,7.12,78.0,854.5,5.25,66.4,5.3,0.25620625892550397,1303
nwisca.01.02001771,7.6,162.09405044510385,246.45972997594052,7.12,65.86257217573221,254.0,2.3,66.4,4.9,0.2560844367655635,1304
nwisca.01.02003420,8.2,162.09405044510385,246.45972997594052,7.12,65.86257217573221,156.0,2.2,66.4,4.4,0.2556759572669602,1305
HPUL1EPA_WQX-MC-04:20230926:1024:FM:PS:,6.55,162.09405044510385,214.0,7.12,65.86257217573221,330.0,3.1233735705209655,66.4,6.24,0.2552895472588738,1306
HPUL1EPA_WQX-MC-04:20230830:1110:FM:PS:,6.73,162.09405044510385,235.0,7.12,65.86257217573221,361.1,3.1233735705209655,66.4,6.0,0.2551243114299285,1307
nwisca.01.02101294,7.9,162.09405044510385,246.45972997594052,7.12,65.86257217573221,182.0,2.1,66.4,4.5,0.2550196579829108,1308
nwisca.01.02102080,8.149999999999999,220.0,354.58666666666664,7.12,81.3,899.5,5.95,66.4,5.1,0.25486738468192366,1309
nwisca.01.02200546,7.4,742.0,476.645,7.12,520.0,1295.0,13.7,66.4,6.2,0.25446283949993137,1310
MORONGO1_WQX-LMO122221,8.25,162.09405044510385,243.65,7.12,65.86257217573221,374.8,3.1233735705209655,66.4,4.58,0.25444658551160276,1311
nwisca.01.02001416,7.7,162.09405044510385,246.45972997594052,7.12,65.86257217573221,656.0,3.6,66.4,5.1,0.2543701137414139,1312
NARS_WQX-244540_2324,7.78,162.09405044510385,246.45972997594052,7.12,27.7,338.4017245542537,2.49,66.4,4.7,0.25424976761433926,1313
21NEV1_WQX-7182418-L-0.000,7.775573846153846,162.09405044510385,94.0,7.12,4.9,120.0,3.1233735705209655,66.4,4.9,0.25420972779619366,1314
HPUL1EPA_WQX-MC-02:20230712:0958:FM:PS:,7.51,162.09405044510385,133.0,7.12,65.86257217573221,205.2,3.1233735705209655,66.4,5.08,0.25377708248379993,1315
OVIWC-LP-SS-5-20230223-F,8.61,162.09405044510385,315.0,7.12,65.86257217573221,484.7,3.1233735705209655,66.4,4.27,0.25326482264289624,1316
nwisca.01.02100382,7.8,162.09405044510385,246.45972997594052,7.12,65.86257217573221,161.0,1.7,66.4,4.2,0.25311883947107316,1317
nwisca.01.02003340,7.8,162.09405044510385,246.45972997594052,7.12,65.86257217573221,260.0,3.3,66.4,4.8,0.25265081927162214,1318
nwisca.01.02001390,7.7,162.09405044510385,246.45972997594052,7.12,65.86257217573221,245.0,2.7,66.4,4.7,0.2525756296302324,1319
CA_BVR-KC1:20210325:1114:FM:PS:0.155:Hydro,8.15,162.09405044510385,0.1449,7.12,65.86257217573221,0.2259,3.1233735705209655,66.4,2.3,0.25253717910493645,1320
nwisca.01.02003339,7.9,162.09405044510385,246.45972997594052,7.12,65.86257217573221,265.0,3.3,66.4,4.7,0.2523155796538934,1321
nwisca.01.02100703,8.05,176.0,528.4025,7.12,93.1,764.0,2.9,66.4,4.5,0.25221809073402374,1322
MORONGO1_WQX-M001021220,8.8,162.09405044510385,246.94,7.12,65.86257217573221,379.9,3.1233735705209655,66.4,4.08,0.25194064356080836,1323
MORONGO1_WQX-HE1121323,7.84,162.09405044510385,168.0,7.12,65.86257217573221,258.6,3.1233735705209655,66.4,4.67,0.25191579580978185,1324
nwisca.01.02202926,7.85,57.3,443.28,7.12,4.9,147.5,1.68,66.4,4.0,0.25190954808014476,1325
nwisca.01.02003362,7.6,162.09405044510385,246.45972997594052,7.12,65.86257217573221,125.0,1.4,66.4,4.0,0.2518678685816455,1326
nwisca.01.02105151,7.4,162.09405044510385,246.45972997594052,7.12,65.86257217573221,901.0,8.35,66.4,5.6,0.2516810278258665,1327
nwisca.01.02201214,7.65,199.0,353.895,7.12,70.5,720.0,7.14,66.4,5.3,0.2516001312354389,1328
nwisca.01.02202795,8.0,115.0,246.45972997594052,7.12,11.8,259.5,3.55,66.4,4.6,0.251596210191212,1329
CA_BVR-AC1:20200211:1013:FM:PS:0.152:Hydro,7.92,162.09405044510385,0.1693,7.12,65.86257217573221,0.2643,3.1233735705209655,66.4,2.5,0.2515220851433503,1330
nwisca.01.02003356,7.7,162.09405044510385,246.45972997594052,7.12,65.86257217573221,239.0,4.6,66.4,5.0,0.2514461084679967,1331
nwisca.01.02001408,7.5,162.09405044510385,246.45972997594052,7.12,65.86257217573221,189.0,2.1,66.4,4.5,0.25138054770430057,1332
HPUL1EPA_WQX-RS-01:20230614:1126:FM:PS:,7.23,162.09405044510385,183.0,7.12,65.86257217573221,281.6,3.1233735705209655,66.4,5.05,0.2508857637496696,1333
nwisca.01.02003366,7.7,162.09405044510385,246.45972997594052,7.12,65.86257217573221,114.0,1.3,66.4,3.8,0.25078889644620195,1334
HPUL1EPA_WQX-LC-01:20231227:0807:FM:PS:,7.7,162.09405044510385,203.0,7.12,65.86257217573221,313.0,3.1233735705209655,66.4,4.68,0.2507623397601957,1335
OVIWC-LP-SS-2-20220929-F,7.82,162.09405044510385,249.0,7.12,65.86257217573221,383.2,3.1233735705209655,66.4,4.58,0.25053670521281923,1336
HPUL1EPA_WQX-CC-02:20210609:1150:FM:PS:,7.32,162.09405044510385,154.0,7.12,65.86257217573221,238.6,3.1233735705209655,66.4,4.94,0.25047576129452714,1337
nwisca.01.02003363,7.6,162.09405044510385,246.45972997594052,7.12,65.86257217573221,128.0,1.5,66.4,4.0,0.25039867122747883,1338
HPUL1EPA_WQX-CC-02:20220105:1545:FM:PS:,7.68,162.09405044510385,108.0,7.12,65.86257217573221,166.5,3.1233735705209655,66.4,4.66,0.25036122762437696,1339
nwisca.01.02102978,7.85,51.7,423.7775,7.12,4.47,134.0,1.27,66.4,3.6,0.2502890237836314,1340
nwisca.01.02302237,7.85,222.0,307.21,7.12,76.7,788.0,5.02,66.4,4.8,0.24965845243328558,1341
HPUL1EPA_WQX-LC-01:20230614:1114:FM:PS:,7.19,162.09405044510385,512.0,7.12,65.86257217573221,787.0,3.1233735705209655,66.4,4.94,0.24925452557222766,1342
OVIWC-LP-SS-5-20221012-F,8.22,162.09405044510385,226.0,7.12,65.86257217573221,347.0,3.1233735705209655,66.4,4.23,0.24910922803362875,1343
nwisca.01.02003357,7.9,162.09405044510385,246.45972997594052,7.12,65.86257217573221,157.0,2.1,66.4,4.1,0.24895016598210962,1344
OVIWC-LP-SS-2-20220628-F,8.52,162.09405044510385,233.0,7.12,65.86257217573221,358.6,3.1233735705209655,66.4,4.05,0.24888804002243836,1345
nwisca.01.02001417,7.6,162.09405044510385,246.45972997594052,7.12,65.86257217573221,695.0,3.6,66.4,4.7,0.24877901721725618,1346
nwisca.01.02100975,7.949999999999999,67.3,641.785,7.12,4.86,170.0,1.88,66.4,3.9,0.24872435602874027,1347
NARS_WQX-244760_2324,7.8,162.09405044510385,246.45972997594052,7.12,5.31,338.4017245542537,1.49,66.4,3.8,0.2485983104142538,1348
NARS_WQX-260340_2324,8.13,162.09405044510385,246.45972997594052,7.12,43.8,338.4017245542537,3.47,66.4,4.3,0.24838648150044845,1349
nwisca.01.02003364,7.5,162.09405044510385,246.45972997594052,7.12,65.86257217573221,132.0,1.6,66.4,4.0,0.24820305167255458,1350
MORONGO1_WQX-LMO020122,8.21,162.09405044510385,235.11,7.12,65.86257217573221,361.7,3.1233735705209655,66.4,4.16,0.24790091026611816,1351
nwisca.01.02001415,7.7,162.09405044510385,246.45972997594052,7.12,65.86257217573221,629.0,4.0,66.4,4.6,0.24753718049080548,1352
nwisca.01.02204666,7.699999999999999,38.9,623.0225,7.12,3.08,100.0,1.72,66.4,3.8,0.24753464056099023,1353
nwisca.01.02003360,7.6,162.09405044510385,246.45972997594052,7.12,65.86257217573221,137.0,1.8,66.4,4.0,0.2469695219409318,1354
nwisca.01.02003347,7.4,162.09405044510385,246.45972997594052,7.12,65.86257217573221,130.0,1.5,66.4,3.9,0.24678079025064315,1355
nwisca.01.02002738,7.55,220.0,319.89,7.12,68.7,820.5,6.48,66.4,4.9,0.24674600182271003,1356
HPUL1EPA_WQX-RS-01:20230517:0952:FM:PS:,7.34,162.09405044510385,174.0,7.12,65.86257217573221,267.6,3.1233735705209655,66.4,4.62,0.24671854002306032,1357
MORONGO1_WQX-HW1122121,7.95,162.09405044510385,205.31,7.12,65.86257217573221,315.9,3.1233735705209655,66.4,4.21,0.24634349022433044,1358
nwisca.01.02204133,7.6,45.0,468.775,7.12,3.67,114.5,1.54,66.4,3.7,0.2462579760093559,1359
HPUL1EPA_WQX-MC-02:20230412:0823:FM:PS:,7.69,162.09405044510385,107.0,7.12,65.86257217573221,164.4,3.1233735705209655,66.4,4.35,0.2461635466188896,1360
MORONGO1_WQX-HE1120820,7.53,162.09405044510385,163.17,7.12,65.86257217573221,251.0,3.1233735705209655,66.4,4.45,0.24612972628808577,1361
nwisca.01.02200420,7.85,127.0,224.3475,7.12,52.8,495.0,2.23,66.4,4.0,0.24609094804989984,1362
nwisca.01.02300025,7.85,48.2,280.2775,7.12,3.31,125.5,1.42,66.4,3.5,0.2456885903639105,1363
nwisca.01.02003338,8.2,162.09405044510385,246.45972997594052,7.12,65.86257217573221,247.0,3.0,66.4,4.0,0.24553574842755393,1364
nwisca.01.02001407,7.5,162.09405044510385,246.45972997594052,7.12,65.86257217573221,321.0,3.6,66.4,4.5,0.24524007062374878,1365
nwisca.01.02003359,7.7,162.09405044510385,246.45972997594052,7.12,65.86257217573221,136.0,1.7,66.4,3.8,0.24519508372293447,1366
NARS_WQX-260320_2324,8.13,162.09405044510385,246.45972997594052,7.12,43.8,338.4017245542537,3.52,66.4,4.1,0.24507832480199926,1367
CA_BVR-FC3:20220608:1213:FM:PS:0.257:Hydro,6.89,162.09405044510385,0.209,7.12,65.86257217573221,0.3266,3.1233735705209655,66.4,2.8,0.2444386887697206,1368
nwisca.01.02101005,8.3,162.09405044510385,246.45972997594052,7.12,19.1,984.5,3.1233735705209655,66.4,3.9,0.2442002938190176,1369
HPUL1EPA_WQX-CD-01:20230531:1210:FM:PS:,7.65,162.09405044510385,155.0,7.12,65.86257217573221,238.3,3.1233735705209655,66.4,4.24,0.2441015486491644,1370
nwisca.01.02102002,7.8,162.09405044510385,246.45972997594052,7.12,65.86257217573221,238.0,5.1,66.4,4.4,0.24404900017013542,1371
NARS_WQX-244560_2324,7.7,162.09405044510385,246.45972997594052,7.12,15.1,338.4017245542537,2.31,66.4,4.0,0.2440422013725831,1372
OVIWC-LP-SS-4-20230223-F,8.63,162.09405044510385,314.0,7.12,65.86257217573221,483.6,3.1233735705209655,66.4,3.71,0.24353110167147285,1373
nwisca.01.02104562,8.1,162.09405044510385,246.45972997594052,7.12,65.86257217573221,209.0,2.1,66.4,3.7,0.24335078193032428,1374
HPUL1EPA_WQX-MC-02:20230208:1138:FM:PS:,7.97,162.09405044510385,110.0,7.12,65.86257217573221,169.1,3.1233735705209655,66.4,4.01,0.24323935323313128,1375
HPUL1EPA_WQX-MC-04:20210609:1223:FM:PS:,7.27,162.09405044510385,164.0,7.12,65.86257217573221,251.6,3.1233735705209655,66.4,4.41,0.24319422737846658,1376
nwisca.01.02103392,7.8,60.7,125.7925,7.12,14.7,220.0,1.77,66.4,3.6,0.2425751677773603,1377
nwisca.01.02203350,7.775573846153846,122.0,246.45972997594052,7.12,18.0,254.0,4.11,66.4,4.2,0.24250329378232233,1378
CA_BVR-AC1:20220216:1007:FM:PS:0.11:Hydro,8.21,162.09405044510385,0.1968,7.12,65.86257217573221,0.3076,3.1233735705209655,66.4,2.4,0.24229489295076317,1379
nwisca.01.02001414,7.5,162.09405044510385,246.45972997594052,7.12,65.86257217573221,316.0,4.5,66.4,4.4,0.24211295814231548,1380
nwisca.01.02001397,7.3,162.09405044510385,246.45972997594052,7.12,65.86257217573221,326.0,3.6,66.4,4.4,0.24200457725041913,1381
GLEC-NRSA2-10124-0,8.14,162.09405044510385,738.0,7.12,65.86257217573221,1135.0,3.1233735705209655,66.4,3.86,0.24199861363791486,1382
nwisca.01.02103391,7.949999999999999,52.6,508.78,7.12,4.07,137.5,1.25,66.4,3.2,0.24180140533356376,1383
NARS_WQX-253140_2324,7.8,162.09405044510385,246.45972997594052,7.12,0.484,338.4017245542537,3.66,66.4,4.1,0.2417436253484473,1384
nwisca.01.02103086,7.8,162.09405044510385,246.45972997594052,7.12,65.86257217573221,164.0,1.38,66.4,3.4,0.24160421376002517,1385
nwisca.01.02104567,7.2,162.09405044510385,246.45972997594052,7.12,65.86257217573221,183.0,1.8,66.4,3.9,0.24151031723167665,1386
nwisaz.01.02200278,8.25,296.0,413.6266666666667,7.12,205.0,1015.0,3.1233735705209655,66.4,3.8,0.2414934376601649,1387
nwisca.01.02003353,7.7,162.09405044510385,246.45972997594052,7.12,65.86257217573221,379.0,3.5,66.4,4.1,0.24121496148159804,1388
HPUL1EPA_WQX-CC-02:20230412:0921:FM:PS:,9.9,162.09405044510385,132.0,7.12,65.86257217573221,203.1,3.1233735705209655,66.4,3.13,0.2411049573201134,1389
nwisca.01.02003346,7.4,162.09405044510385,246.45972997594052,7.12,65.86257217573221,130.0,1.5,66.4,3.6,0.2407872005070534,1390
CA_BVR-FC1:20220401:1016:FM:PS:0.176:Hydro,6.75,162.09405044510385,0.3277,7.12,65.86257217573221,0.512,3.1233735705209655,66.4,3.2,0.2407238302789787,1391
nwisca.01.02102948,7.9,162.09405044510385,246.45972997594052,7.12,65.86257217573221,201.0,3.1,66.4,3.9,0.24069172151054036,1392
HPUL1EPA_WQX-AC-01:20230405:1157:FM:PS:,8.01,162.09405044510385,124.0,7.12,65.86257217573221,190.1,3.1233735705209655,66.4,3.85,0.24068715422534243,1393
nwisca.01.02003795,7.9,162.09405044510385,246.45972997594052,7.12,65.86257217573221,265.0,2.3,66.4,3.7,0.24024359092140518,1394
CA_BVR-FC2:20210325:0858:FM:PS:0.058:Hydro,7.73,162.09405044510385,0.1878,7.12,65.86257217573221,0.2926,3.1233735705209655,66.4,2.4,0.24018066261194182,1395
nwisca.01.02003345,7.8,162.09405044510385,246.45972997594052,7.12,65.86257217573221,196.0,1.9,66.4,3.6,0.24006579629384803,1396
nwisca.01.02400087,7.6,208.0,71.36666666666666,7.12,3.75,110.0,1.53,66.4,3.5,0.23982022090230032,1397
nwisca.01.02105193,7.65,46.9,101.03,7.12,7.62,144.5,1.77,66.4,3.5,0.23964126865094526,1398
MORONGO1_WQX-HE1102221,8.09,162.09405044510385,176.71,7.12,65.86257217573221,271.9,3.1233735705209655,66.4,3.75,0.2394502099091695,1399
nwisca.01.02102606,8.1,162.09405044510385,246.45972997594052,7.12,65.86257217573221,484.0,4.7,66.4,3.9,0.23908834805702112,1400
HPUL1EPA_WQX-MC-04:20230208:1635:FM:PS:,7.79,162.09405044510385,121.0,7.12,65.86257217573221,185.8,3.1233735705209655,66.4,3.87,0.2390653200799655,1401
nwisca.01.02303838,7.95,225.0,299.2033333333333,7.12,75.7,768.0,4.88,66.4,4.0,0.23904877690131332,1402
CA_BVR-AC1:20210316:0850:FM:PS:0.134:Hydro,7.85,162.09405044510385,0.2209,7.12,65.86257217573221,0.3451,3.1233735705209655,66.4,2.5,0.2389291549357811,1403
HPUL1EPA_WQX-MC-04:20230215:1605:FM:PS:,7.91,162.09405044510385,130.0,7.12,65.86257217573221,199.4,3.1233735705209655,66.4,3.8,0.23881610528994163,1404
OVIWC-LP-SS-4-20220929-F,8.13,162.09405044510385,247.0,7.12,65.86257217573221,380.4,3.1233735705209655,66.4,3.7,0.23878887696117773,1405
nwisca.01.02201353,7.9,65.3,2393.035,7.12,7.87,171.0,1.83,66.4,3.4,0.23819861625784455,1406
nwisca.01.02003421,8.0,162.09405044510385,246.45972997594052,7.12,65.86257217573221,150.0,2.1,66.4,3.5,0.2381350457418186,1407
nwisca.01.02104119,8.0,162.09405044510385,246.45972997594052,7.12,65.86257217573221,197.0,1.86,66.4,3.4,0.23764890869331062,1408
nwisca.01.02102597,7.0,162.09405044510385,246.45972997594052,7.12,65.86257217573221,159.0,3.2,66.4,4.2,0.23735451963383852,1409
nwisca.01.02001405,7.4,162.09405044510385,246.45972997594052,7.12,65.86257217573221,313.0,4.1,66.4,4.1,0.2372073931448242,1410
nwisca.01.02001422,8.0,162.09405044510385,246.45972997594052,7.12,65.86257217573221,570.0,5.6,66.4,3.9,0.2371218582423006,1411
nwisca.01.02102603,7.9,162.09405044510385,246.45972997594052,7.12,65.86257217573221,238.0,2.5,66.4,3.6,0.23707220872628512,1412
nwisca.01.02102030,8.05,64.0,779.535,7.12,7.74,176.0,1.84,66.4,3.3,0.23700857361660085,1413
HPUL1EPA_WQX-MC-03:20230208:1155:FM:PS:,7.95,162.09405044510385,111.0,7.12,65.86257217573221,170.8,3.1233735705209655,66.4,3.69,0.23699060514871154,1414
nwisca.01.02102598,7.3,162.09405044510385,246.45972997594052,7.12,65.86257217573221,173.0,1.6,66.4,3.5,0.23634278005255605,1415
HPUL1EPA_WQX-CC-02:20211229:0850:FM:PS:,9.8,162.09405044510385,131.0,7.12,65.86257217573221,201.3,3.1233735705209655,66.4,3.0,0.23631307406157934,1416
HPUL1EPA_WQX-RS-01:20230524:0826:FM:PS:,7.06,162.09405044510385,182.0,7.12,65.86257217573221,280.1,3.1233735705209655,66.4,4.09,0.23630321324370962,1417
nwisca.01.02206778,7.2,162.09405044510385,246.45972997594052,7.12,65.86257217573221,40.0,2.67,66.4,3.9,0.23619845754654945,1418
21NEV1_WQX-7182279-L-0.000,7.775573846153846,162.09405044510385,150.0,7.12,16.0,220.0,3.1233735705209655,66.4,3.7,0.2355926899445665,1419
nwisca.01.02308066,7.2,162.09405044510385,246.45972997594052,7.12,65.86257217573221,49.0,2.91,66.4,3.9,0.23518509344165928,1420
HPUL1EPA_WQX-MC-03:20230412:0840:FM:PS:,7.39,162.09405044510385,108.0,7.12,65.86257217573221,165.8,3.1233735705209655,66.4,3.85,0.23506119642261725,1421
HPUL1EPA_WQX-RS-01:20230802:1045:FM:PS:,6.55,162.09405044510385,222.0,7.12,65.86257217573221,308.5,3.1233735705209655,66.4,4.3,0.2350117626014484,1422
nwisca.01.02102020,8.0,162.09405044510385,246.45972997594052,7.12,65.86257217573221,205.0,1.9,66.4,3.3,0.2347976215581888,1423
nwisca.01.02003784,7.8,162.09405044510385,246.45972997594052,7.12,65.86257217573221,158.0,1.5,66.4,3.2,0.23466558178379354,1424
nwisca.01.02004381,7.95,50.0,647.53,7.12,3.41,130.0,1.33,66.4,3.0,0.23460844508649245,1425
NARS_WQX-236660_2324,8.04,162.09405044510385,246.45972997594052,7.12,431.0,338.4017245542537,2.35,66.4,3.4,0.2345311601088822,1426
HPUL1EPA_WQX-LC-01:20231213:1003:FM:PS:,7.12,162.09405044510385,315.0,7.12,65.86257217573221,484.4,3.1233735705209655,66.4,3.93,0.23403620605217423,1427
nwisca.01.02104561,7.9,162.09405044510385,246.45972997594052,7.12,65.86257217573221,196.0,1.9,66.4,3.3,0.23389155386960567,1428
21NEV1_WQX-7200865-L-0.000,7.775573846153846,162.09405044510385,87.0,7.12,7.1,3800.0,3.1233735705209655,66.4,3.6,0.23342903593081596,1429
nwisca.01.02103093,7.8,53.9,422.285,7.12,5.33,151.0,1.32,66.4,3.0,0.2332195634504253,1430
nwisca.01.02100383,7.9,162.09405044510385,246.45972997594052,7.12,65.86257217573221,162.0,1.8,66.4,3.2,0.23215034123484413,1431
nwisca.01.02204132,7.7,35.8,61.0225,7.12,4.7,106.0,1.64,66.4,3.1,0.2320189190928545,1432
nwisca.01.02105780,7.4,162.09405044510385,246.45972997594052,7.12,65.86257217573221,789.0,7.69,66.4,4.0,0.2319640187878101,1433
nwisca.01.02202614,7.85,60.3,682.785,7.12,6.28,160.0,1.69,66.4,3.1,0.23132330207510932,1434
nwisca.01.02001403,7.4,162.09405044510385,246.45972997594052,7.12,65.86257217573221,377.0,4.5,66.4,3.8,0.23113116679523182,1435
